order_item_id,order_id,product_id,quantity
21111,1632,686,2
21112,8077,220,4
21113,2518,257,1
21114,521,808,2
21115,4889,248,2
21116,4212,7,3
21117,597,706,3
21118,9429,89,1
21119,4087,810,1
21120,8885,976,1
21121,9105,82,2
21122,7746,980,4
21123,2453,963,3
21124,1126,921,4
21125,4172,188,2
21126,6784,978,3
21127,4142,574,3
21128,1853,872,1
21129,1750,2,2
21130,1039,770,1
21131,3613,685,2
21132,4407,979,1
21133,7379,518,1
21134,4332,965,2
21135,7040,690,4
21136,4054,177,4
21137,5145,581,2
21138,4332,526,4
21139,5249,374,2
21140,5337,680,3
21141,8121,553,4
21142,9533,599,4
21143,3984,163,2
21144,8547,861,4
21145,6990,880,3
21146,2817,585,4
21147,4275,646,2
21148,2538,288,3
21149,1469,886,4
21150,5738,213,4
21151,7908,478,3
21152,3598,423,2
21153,1953,770,1
21154,2322,936,4
21155,3735,765,3
21156,9028,754,1
21157,990,452,1
21158,2449,301,4
21159,6049,419,4
21160,91,942,4
21161,7925,38,2
21162,1118,270,4
21163,4250,774,3
21164,5176,864,1
21165,1314,665,3
21166,9059,650,2
21167,3363,821,3
21168,7313,783,2
21169,2014,547,3
21170,5461,682,4
21171,5313,290,2
21172,1428,459,1
21173,7036,508,2
21174,6335,497,4
21175,277,698,4
21176,9370,440,4
21177,9420,632,2
21178,8467,392,2
21179,838,548,2
21180,5274,799,2
21181,577,20,3
21182,4356,227,1
21183,6192,840,4
21184,121,276,1
21185,4335,880,2
21186,2724,889,2
21187,4140,49,4
21188,7125,731,4
21189,336,798,4
21190,4141,46,4
21191,4324,393,2
21192,7633,540,4
21193,6670,207,1
21194,73,209,2
21195,1703,198,4
21196,6017,544,4
21197,8261,49,4
21198,7415,397,4
21199,7216,681,3
21200,8846,247,1
21201,3354,690,1
21202,2367,603,4
21203,8363,371,3
21204,2497,592,4
21205,4336,538,2
21206,9650,563,4
21207,2048,896,1
21208,3354,604,3
21209,5287,279,2
21210,4698,59,3
21211,4387,904,1
21212,6589,846,2
21213,5315,968,3
21214,9066,58,1
21215,8118,864,4
21216,9786,498,4
21217,2446,774,4
21218,3683,443,1
21219,5964,108,1
21220,31,691,2
21221,5796,217,3
21222,9211,964,2
21223,5366,137,3
21224,8220,63,1
21225,429,939,4
21226,3170,88,1
21227,520,587,4
21228,3984,203,1
21229,6635,400,3
21230,3687,999,4
21231,3574,819,3
21232,827,94,1
21233,3433,532,1
21234,184,409,1
21235,9785,344,4
21236,3265,8,1
21237,9870,185,3
21238,4549,893,1
21239,9151,633,2
21240,3910,286,2
21241,2491,178,3
21242,7564,86,3
21243,5341,718,1
21244,5223,96,3
21245,2604,526,3
21246,4654,572,3
21247,8563,451,1
21248,1457,638,4
21249,9973,829,1
21250,2067,121,2
21251,8558,434,4
21252,1146,650,1
21253,8899,240,3
21254,8188,799,3
21255,2383,759,4
21256,1640,148,1
21257,4599,162,3
21258,277,536,2
21259,8157,292,4
21260,1725,626,1
21261,6948,842,3
21262,4874,240,2
21263,7762,207,1
21264,9950,52,1
21265,9678,33,4
21266,2851,634,1
21267,3708,624,1
21268,4249,103,1
21269,4607,925,1
21270,6399,238,2
21271,1854,288,4
21272,6463,509,2
21273,321,51,1
21274,6652,298,4
21275,1222,883,1
21276,5135,576,3
21277,3470,913,1
21278,8508,638,4
21279,7629,258,4
21280,3986,80,3
21281,5626,790,2
21282,3266,744,4
21283,2102,108,1
21284,3121,965,4
21285,1224,734,4
21286,5488,276,2
21287,8328,304,3
21288,1971,982,2
21289,7135,231,2
21290,6852,187,2
21291,7839,642,4
21292,3358,276,3
21293,9232,399,2
21294,7102,210,3
21295,3394,341,2
21296,2748,469,4
21297,4290,894,1
21298,7941,436,4
21299,6765,929,1
21300,9278,771,4
21301,5232,898,3
21302,5816,727,2
21303,5215,274,3
21304,9440,346,1
21305,7422,442,3
21306,2727,963,3
21307,9643,247,2
21308,7870,246,3
21309,8705,915,4
21310,6869,77,1
21311,927,674,3
21312,4100,857,2
21313,7760,953,1
21314,6851,612,1
21315,9066,470,1
21316,3473,92,4
21317,2557,929,3
21318,8395,949,1
21319,2493,842,1
21320,8513,163,1
21321,6596,300,4
21322,380,956,2
21323,8639,922,2
21324,6702,530,3
21325,7940,547,4
21326,620,743,1
21327,5677,839,1
21328,4195,251,2
21329,9995,797,1
21330,8371,441,4
21331,7697,342,1
21332,4882,307,4
21333,4422,648,2
21334,841,506,4
21335,2983,969,1
21336,7651,679,1
21337,3070,559,2
21338,7526,756,2
21339,9283,546,1
21340,9479,797,3
21341,3696,491,4
21342,5068,458,4
21343,3395,27,3
21344,5562,839,1
21345,604,729,3
21346,8782,904,2
21347,7977,564,3
21348,9840,972,4
21349,668,63,3
21350,4904,143,3
21351,1168,544,4
21352,8499,627,1
21353,5736,360,1
21354,8056,483,3
21355,3723,595,3
21356,357,754,1
21357,8728,82,3
21358,8657,915,2
21359,5399,994,1
21360,2773,435,3
21361,2531,904,4
21362,9376,932,1
21363,5257,628,4
21364,3639,5,4
21365,7241,500,1
21366,792,545,1
21367,4012,42,3
21368,7189,349,3
21369,1648,21,1
21370,3304,101,4
21371,9587,621,4
21372,2559,79,2
21373,9395,181,2
21374,8708,921,1
21375,6588,371,1
21376,4246,995,2
21377,4115,218,2
21378,9916,282,2
21379,2503,536,3
21380,152,436,3
21381,5419,211,2
21382,8943,314,3
21383,2657,986,3
21384,7361,742,3
21385,1752,618,4
21386,3313,342,4
21387,1766,550,2
21388,8501,380,2
21389,3842,839,2
21390,3312,784,1
21391,9998,357,1
21392,2587,101,3
21393,4416,828,4
21394,8871,673,4
21395,691,538,4
21396,5104,798,4
21397,7996,270,1
21398,154,694,4
21399,1782,275,2
21400,5191,864,4
21401,4058,861,1
21402,410,551,2
21403,3863,187,1
21404,1793,125,3
21405,252,532,2
21406,4837,698,4
21407,1472,651,1
21408,4866,81,4
21409,3566,368,3
21410,5644,496,3
21411,1425,289,3
21412,7488,294,4
21413,3964,353,3
21414,9186,935,4
21415,8666,660,3
21416,8170,396,4
21417,1279,396,2
21418,4970,907,3
21419,8185,471,4
21420,3851,205,1
21421,1354,588,4
21422,5657,993,4
21423,6042,256,1
21424,4806,851,3
21425,3279,478,1
21426,8161,278,4
21427,1609,218,1
21428,4155,855,2
21429,9481,422,2
21430,6723,87,2
21431,8624,940,2
21432,7630,650,2
21433,618,453,3
21434,742,268,4
21435,5465,478,1
21436,9263,655,4
21437,4996,701,1
21438,4304,873,1
21439,8114,316,3
21440,507,100,1
21441,5458,615,3
21442,4059,74,3
21443,7911,925,1
21444,9761,743,4
21445,5239,836,1
21446,6578,274,3
21447,7326,545,3
21448,8965,587,3
21449,4164,955,2
21450,7573,775,4
21451,2563,883,1
21452,355,527,4
21453,4288,567,3
21454,5081,903,2
21455,725,513,3
21456,9187,700,1
21457,3836,955,3
21458,1779,924,1
21459,4608,503,4
21460,2016,524,4
21461,7780,233,1
21462,8548,368,4
21463,2876,388,2
21464,3695,631,2
21465,4383,89,3
21466,1451,248,3
21467,676,86,4
21468,4492,621,4
21469,1673,210,4
21470,4247,80,2
21471,5259,760,3
21472,1936,533,3
21473,297,536,1
21474,6533,277,4
21475,7758,207,4
21476,9197,803,4
21477,5150,105,4
21478,9424,214,3
21479,2277,372,2
21480,7537,836,3
21481,7423,11,3
21482,6222,337,4
21483,1486,652,4
21484,3685,886,4
21485,7500,650,1
21486,5903,822,4
21487,8766,658,4
21488,2921,584,2
21489,35,401,1
21490,8831,816,1
21491,2905,18,2
21492,8283,174,4
21493,3407,837,3
21494,5124,775,2
21495,2796,802,3
21496,8238,497,4
21497,244,924,2
21498,2188,69,2
21499,4344,817,3
21500,6757,869,3
21501,1687,753,4
21502,1818,674,4
21503,6252,635,3
21504,5538,583,3
21505,8293,214,1
21506,7810,282,1
21507,3530,598,1
21508,4836,704,3
21509,4256,713,2
21510,2393,1000,4
21511,4350,216,3
21512,7931,411,2
21513,9696,436,1
21514,1177,923,4
21515,1953,833,2
21516,6402,45,2
21517,8475,606,2
21518,1121,446,4
21519,2531,726,2
21520,4555,75,4
21521,6081,416,4
21522,3245,976,4
21523,9062,732,1
21524,5351,447,1
21525,135,978,4
21526,2702,128,4
21527,5406,429,2
21528,6994,615,2
21529,3384,229,2
21530,4037,68,2
21531,5016,875,4
21532,7917,385,4
21533,8146,750,2
21534,7178,590,1
21535,43,682,3
21536,3435,526,3
21537,9199,383,1
21538,6039,706,4
21539,9737,840,1
21540,3444,870,2
21541,2733,685,1
21542,2762,292,3
21543,4488,200,2
21544,9560,582,1
21545,3073,157,3
21546,3503,431,1
21547,5108,286,2
21548,8571,686,1
21549,5641,73,3
21550,8268,607,3
21551,2978,460,4
21552,8463,802,2
21553,4787,64,3
21554,6705,969,4
21555,5763,58,3
21556,7117,845,2
21557,8424,179,2
21558,3762,173,4
21559,6813,550,1
21560,8984,388,4
21561,3298,709,1
21562,5856,163,4
21563,1607,843,4
21564,7241,423,4
21565,4720,444,4
21566,2767,829,1
21567,3148,345,4
21568,6214,64,3
21569,4474,900,4
21570,8058,557,3
21571,5701,51,1
21572,4186,960,4
21573,6768,888,2
21574,6697,137,3
21575,7352,541,4
21576,6668,124,4
21577,9114,150,4
21578,9189,628,1
21579,9247,920,2
21580,8917,69,1
21581,8293,461,1
21582,7996,648,4
21583,8911,158,1
21584,5722,406,3
21585,8382,561,4
21586,9017,21,2
21587,2809,939,4
21588,3741,287,4
21589,1736,945,3
21590,1870,740,1
21591,3831,405,2
21592,1306,692,4
21593,7287,443,2
21594,6352,6,1
21595,8532,236,3
21596,7798,988,3
21597,2036,791,4
21598,264,744,4
21599,1017,71,3
21600,5990,9,4
21601,5891,572,1
21602,4655,405,3
21603,7754,972,3
21604,6022,326,2
21605,6216,713,4
21606,7147,406,3
21607,1118,336,3
21608,7498,16,1
21609,846,855,4
21610,9946,575,3
21611,5682,652,1
21612,7572,273,2
21613,8561,566,1
21614,8610,711,1
21615,4140,725,1
21616,205,607,3
21617,6546,800,2
21618,9225,305,3
21619,5434,228,2
21620,2577,831,1
21621,8085,858,3
21622,1459,349,1
21623,6599,422,1
21624,8001,857,3
21625,9331,441,2
21626,1394,677,2
21627,6705,756,3
21628,3290,712,4
21629,3033,992,1
21630,9933,951,4
21631,6219,270,1
21632,3186,620,2
21633,2398,479,2
21634,7232,714,3
21635,1085,291,2
21636,1559,867,3
21637,5390,294,4
21638,8542,66,4
21639,8655,607,4
21640,5832,359,2
21641,644,551,4
21642,2923,38,4
21643,6231,444,3
21644,2202,957,1
21645,7305,31,1
21646,853,97,3
21647,7566,721,3
21648,7378,944,4
21649,2661,65,1
21650,8671,112,4
21651,3909,775,4
21652,614,176,1
21653,9397,737,4
21654,2051,920,4
21655,9075,687,4
21656,820,956,3
21657,4487,4,4
21658,5734,858,4
21659,1022,444,1
21660,9177,384,1
21661,6201,523,4
21662,2876,49,3
21663,3482,655,4
21664,8424,528,1
21665,5188,544,1
21666,4838,67,1
21667,8830,712,2
21668,6366,771,3
21669,2328,753,3
21670,7304,368,4
21671,9780,37,4
21672,9013,690,2
21673,3249,584,3
21674,4914,736,1
21675,4197,544,4
21676,3470,280,1
21677,5162,862,4
21678,1102,477,3
21679,7454,351,2
21680,9655,897,3
21681,6593,205,3
21682,3207,66,3
21683,2940,11,2
21684,5966,886,1
21685,2156,995,2
21686,5426,90,4
21687,2750,548,1
21688,6464,467,2
21689,7290,635,4
21690,6536,798,3
21691,1155,840,1
21692,815,74,2
21693,8303,239,3
21694,4450,956,2
21695,1016,677,4
21696,3826,872,1
21697,381,522,2
21698,7947,876,1
21699,8735,628,1
21700,5549,924,2
21701,8120,506,3
21702,1064,625,4
21703,5880,157,3
21704,5081,340,3
21705,999,392,3
21706,8006,899,4
21707,7144,555,4
21708,9657,886,1
21709,3482,152,2
21710,8615,306,1
21711,9475,333,1
21712,312,10,1
21713,6010,715,4
21714,9776,827,2
21715,5789,275,1
21716,9614,519,2
21717,2868,944,1
21718,9825,571,2
21719,6986,779,3
21720,9688,336,3
21721,2758,240,4
21722,6898,177,4
21723,4251,971,2
21724,7348,881,4
21725,1209,325,4
21726,8776,603,2
21727,8137,714,1
21728,3195,867,4
21729,2299,891,4
21730,2193,763,1
21731,7636,517,2
21732,9908,963,2
21733,1225,821,3
21734,5056,573,4
21735,9926,320,4
21736,6398,615,2
21737,2306,338,4
21738,2986,388,1
21739,4638,918,3
21740,9998,850,1
21741,2219,361,2
21742,2076,541,1
21743,3756,600,1
21744,9301,575,1
21745,2547,351,2
21746,6017,148,2
21747,5049,952,3
21748,7251,955,1
21749,2402,267,3
21750,9521,993,4
21751,7914,553,4
21752,2893,444,3
21753,6732,324,3
21754,235,969,3
21755,2189,532,3
21756,3884,917,1
21757,4910,916,3
21758,3998,669,3
21759,2459,282,4
21760,4346,771,3
21761,2604,162,1
21762,3733,628,3
21763,9187,43,3
21764,4078,803,2
21765,1679,667,3
21766,4823,249,4
21767,8781,857,2
21768,6961,655,2
21769,5249,807,3
21770,5613,546,2
21771,8821,796,3
21772,3044,91,3
21773,9893,359,4
21774,5471,489,4
21775,8084,409,1
21776,2833,789,3
21777,4614,52,1
21778,1757,925,3
21779,3179,184,1
21780,5204,752,3
21781,8618,527,1
21782,3666,915,4
21783,2690,975,1
21784,8064,820,4
21785,9153,319,3
21786,1263,766,3
21787,783,375,4
21788,9139,757,2
21789,9122,985,4
21790,850,487,3
21791,8750,340,2
21792,9287,523,4
21793,7546,788,3
21794,5467,293,2
21795,2605,707,2
21796,9286,175,3
21797,7997,767,2
21798,343,706,1
21799,7660,163,4
21800,6009,684,3
21801,2221,384,2
21802,9683,993,3
21803,2827,352,4
21804,2996,788,2
21805,7324,301,1
21806,1390,691,1
21807,2962,974,1
21808,4053,581,3
21809,1918,112,4
21810,7765,207,4
21811,4285,933,4
21812,7062,895,2
21813,2804,46,2
21814,1555,341,3
21815,5008,133,2
21816,8705,627,2
21817,4375,700,4
21818,5434,553,3
21819,3375,477,3
21820,55,129,4
21821,8919,888,1
21822,6222,652,2
21823,349,615,2
21824,2691,452,3
21825,1651,371,3
21826,5883,154,2
21827,880,265,3
21828,1790,713,3
21829,2644,307,4
21830,9373,447,2
21831,7859,99,1
21832,9499,834,4
21833,4462,819,1
21834,2748,263,3
21835,6367,809,1
21836,9764,912,1
21837,2015,110,2
21838,9506,80,4
21839,4366,894,2
21840,7017,632,3
21841,1888,902,1
21842,1453,463,2
21843,3406,832,3
21844,6937,401,1
21845,3822,534,1
21846,9308,30,1
21847,3846,869,1
21848,8107,109,4
21849,1473,544,1
21850,3786,426,2
21851,1218,231,3
21852,7360,622,2
21853,1742,789,1
21854,3620,723,2
21855,8466,696,4
21856,1854,493,1
21857,8390,321,4
21858,546,390,4
21859,1886,282,1
21860,5977,929,2
21861,3010,33,1
21862,484,717,4
21863,3758,794,3
21864,5842,527,2
21865,1263,920,1
21866,7151,154,1
21867,2637,526,1
21868,6763,774,3
21869,594,258,4
21870,3937,762,4
21871,5452,812,1
21872,8854,720,2
21873,108,212,1
21874,1892,565,4
21875,150,911,1
21876,9517,668,1
21877,6623,400,4
21878,7103,350,1
21879,9137,375,4
21880,2334,259,3
21881,5507,345,2
21882,8480,911,1
21883,841,631,1
21884,4378,158,3
21885,6509,324,3
21886,1548,915,2
21887,7756,980,4
21888,2633,502,3
21889,4147,822,3
21890,8594,852,1
21891,4629,236,1
21892,2390,198,3
21893,5719,624,2
21894,7950,280,4
21895,6925,176,1
21896,6707,817,4
21897,8746,325,3
21898,5400,777,4
21899,6843,6,3
21900,8266,485,1
21901,7422,398,2
21902,9930,9,2
21903,9898,400,3
21904,552,941,2
21905,1551,522,3
21906,9385,379,1
21907,6611,277,3
21908,9782,844,4
21909,3798,96,4
21910,1878,642,4
21911,9765,985,2
21912,3126,911,3
21913,1851,603,4
21914,323,809,3
21915,8291,398,1
21916,5454,892,1
21917,5469,363,1
21918,4904,679,4
21919,9474,664,1
21920,2548,189,3
21921,1881,343,4
21922,5582,223,1
21923,9583,119,3
21924,8842,708,3
21925,9317,64,2
21926,8643,605,1
21927,997,264,1
21928,1790,989,1
21929,9815,477,2
21930,9627,203,4
21931,2607,328,3
21932,526,733,3
21933,288,768,2
21934,4072,874,4
21935,3363,998,2
21936,6277,35,1
21937,8326,181,4
21938,2964,789,2
21939,8783,570,3
21940,6593,792,3
21941,6616,430,3
21942,4859,692,4
21943,2264,61,2
21944,6222,223,4
21945,9933,345,1
21946,198,13,3
21947,9020,678,1
21948,6664,572,3
21949,9037,687,3
21950,1025,963,4
21951,5688,999,1
21952,1350,444,2
21953,3302,105,4
21954,4021,956,2
21955,789,895,4
21956,8347,633,2
21957,7912,505,4
21958,838,308,2
21959,5733,732,1
21960,9309,603,3
21961,2858,599,1
21962,3898,28,4
21963,9948,928,3
21964,6899,628,3
21965,6041,615,4
21966,4999,839,1
21967,5120,332,1
21968,8673,504,2
21969,6476,373,1
21970,6119,885,3
21971,4651,932,2
21972,4781,345,2
21973,219,158,1
21974,4025,301,2
21975,903,178,3
21976,6898,224,2
21977,8202,906,2
21978,2962,526,1
21979,3005,566,4
21980,3480,332,2
21981,9845,263,1
21982,1731,453,2
21983,7214,856,1
21984,7558,558,3
21985,5918,534,4
21986,5625,564,4
21987,2900,868,3
21988,7774,991,3
21989,3194,216,1
21990,1810,425,3
21991,7348,549,4
21992,1108,59,3
21993,3078,739,4
21994,348,851,4
21995,4653,725,2
21996,3893,592,1
21997,89,479,3
21998,795,307,2
21999,3652,100,3
22000,9302,973,4
22001,100,273,4
22002,2091,917,1
22003,5403,618,2
22004,3491,786,4
22005,8266,516,2
22006,746,118,1
22007,6724,761,1
22008,6769,287,1
22009,6297,894,4
22010,8359,812,1
22011,4034,352,4
22012,7016,958,2
22013,1173,983,1
22014,9306,794,4
22015,9652,175,1
22016,8250,254,1
22017,6671,39,4
22018,4922,369,2
22019,5664,86,4
22020,9060,980,4
22021,3511,532,3
22022,8773,293,4
22023,7566,727,2
22024,6590,464,3
22025,721,223,3
22026,5653,945,1
22027,5536,224,2
22028,2662,327,3
22029,8121,356,4
22030,5107,779,4
22031,6432,616,4
22032,708,314,2
22033,2931,826,1
22034,2627,311,3
22035,5481,679,1
22036,2808,734,2
22037,8048,793,1
22038,2133,974,3
22039,497,149,3
22040,1842,879,4
22041,9393,552,4
22042,8275,333,2
22043,8591,716,4
22044,9144,910,4
22045,8085,790,1
22046,4167,955,1
22047,7070,600,4
22048,9125,970,1
22049,1453,373,3
22050,1647,4,1
22051,1672,547,3
22052,2442,369,2
22053,6948,285,1
22054,5158,864,1
22055,7952,630,3
22056,8489,577,2
22057,1137,625,1
22058,7776,376,3
22059,2432,941,1
22060,4614,935,4
22061,2476,836,1
22062,9959,510,3
22063,9900,105,4
22064,7808,419,4
22065,5094,935,1
22066,852,455,2
22067,506,215,2
22068,2501,351,3
22069,7314,918,2
22070,8716,161,3
22071,7961,106,2
22072,1887,346,4
22073,8702,362,3
22074,833,654,3
22075,8646,404,1
22076,4761,780,4
22077,5577,25,3
22078,2153,714,1
22079,6315,709,2
22080,1171,467,4
22081,6318,464,4
22082,8040,86,4
22083,5390,617,2
22084,536,863,1
22085,6262,124,4
22086,8153,550,3
22087,5010,262,3
22088,1430,679,4
22089,597,225,1
22090,3319,400,4
22091,3653,834,2
22092,9776,78,1
22093,5448,569,3
22094,3332,883,1
22095,1870,237,1
22096,3998,287,4
22097,4676,185,2
22098,8079,279,2
22099,5361,149,3
22100,1920,298,2
22101,9655,537,3
22102,313,120,1
22103,4998,948,1
22104,7409,313,3
22105,8686,513,1
22106,1833,627,2
22107,7541,433,2
22108,7366,994,4
22109,2832,912,2
22110,5197,30,3
22111,2245,278,1
22112,5009,364,2
22113,9554,906,1
22114,4174,193,1
22115,991,276,1
22116,6679,193,4
22117,9680,705,3
22118,7231,329,3
22119,1430,525,4
22120,5560,821,4
22121,1800,259,1
22122,3095,791,3
22123,4460,666,3
22124,410,831,4
22125,449,22,3
22126,3483,189,3
22127,9135,782,4
22128,4860,550,4
22129,8095,71,2
22130,1195,8,4
22131,8666,854,2
22132,6042,477,4
22133,4009,603,4
22134,9091,982,2
22135,4250,87,2
22136,7285,54,2
22137,4793,363,4
22138,3474,8,4
22139,1696,107,1
22140,2571,336,2
22141,9805,400,3
22142,7369,687,2
22143,9199,459,2
22144,3201,971,3
22145,1186,816,4
22146,2549,761,1
22147,5791,41,3
22148,6227,374,4
22149,8952,280,4
22150,6430,840,4
22151,2359,798,4
22152,1688,210,1
22153,2222,719,3
22154,777,111,2
22155,2996,407,3
22156,4019,457,2
22157,3706,916,4
22158,8754,377,1
22159,4065,967,4
22160,5935,185,2
22161,3999,358,3
22162,4293,640,2
22163,681,526,4
22164,7598,726,3
22165,572,121,2
22166,3207,654,3
22167,4982,221,4
22168,6067,707,1
22169,5328,226,2
22170,8143,432,2
22171,5256,448,3
22172,1270,280,2
22173,3503,495,1
22174,4518,762,3
22175,6063,104,2
22176,1695,851,2
22177,8672,985,3
22178,3625,980,4
22179,6237,76,1
22180,3185,369,3
22181,5868,506,4
22182,5246,26,2
22183,9734,465,3
22184,8930,774,1
22185,1010,79,1
22186,1203,550,1
22187,9365,343,1
22188,5932,176,3
22189,9158,954,2
22190,716,548,2
22191,1658,12,4
22192,9437,72,1
22193,8291,949,4
22194,8092,602,1
22195,9184,512,3
22196,5514,418,2
22197,4504,481,2
22198,7292,172,2
22199,997,38,2
22200,617,430,2
22201,3770,572,4
22202,1709,440,1
22203,2532,158,2
22204,7384,800,3
22205,2526,717,1
22206,7751,567,2
22207,7672,453,1
22208,941,779,3
22209,428,860,1
22210,9108,795,2
22211,2769,363,3
22212,1485,156,1
22213,3354,736,2
22214,782,520,2
22215,3685,637,2
22216,3518,955,3
22217,7078,148,2
22218,6700,891,3
22219,2324,260,1
22220,556,776,1
22221,7921,286,2
22222,5936,632,1
22223,4613,708,3
22224,7869,245,2
22225,3644,907,2
22226,6551,488,1
22227,7303,437,2
22228,8480,19,3
22229,6680,20,3
22230,2241,874,3
22231,5118,11,3
22232,8160,849,4
22233,1783,19,1
22234,2351,456,3
22235,8115,572,4
22236,8854,494,4
22237,8932,123,1
22238,7108,288,1
22239,2057,980,3
22240,8877,198,4
22241,6215,341,2
22242,6466,924,4
22243,6555,221,1
22244,7315,169,4
22245,2119,477,3
22246,7454,651,2
22247,1745,813,2
22248,1756,882,2
22249,1217,809,2
22250,4090,572,4
22251,978,460,2
22252,7995,291,4
22253,2259,163,2
22254,2218,336,3
22255,4937,385,2
22256,6597,894,2
22257,2228,389,4
22258,9261,106,4
22259,6341,891,4
22260,3228,991,2
22261,55,187,3
22262,1509,322,3
22263,4427,604,4
22264,7510,707,3
22265,8756,678,3
22266,7411,110,4
22267,8147,381,4
22268,9377,681,3
22269,8362,372,4
22270,5017,666,2
22271,319,609,1
22272,9016,84,3
22273,5230,54,4
22274,4809,61,2
22275,3527,677,3
22276,6285,699,2
22277,7007,980,3
22278,780,546,3
22279,9329,349,3
22280,1484,307,3
22281,7455,142,2
22282,9198,103,4
22283,568,754,3
22284,6873,47,3
22285,2285,394,4
22286,1304,906,4
22287,9689,472,4
22288,9042,753,1
22289,9768,509,4
22290,7462,746,2
22291,1995,312,1
22292,2555,272,4
22293,9682,382,4
22294,662,333,1
22295,2533,864,1
22296,6494,950,3
22297,1035,323,4
22298,2286,825,1
22299,2945,258,1
22300,448,360,2
22301,6188,155,4
22302,3327,608,4
22303,4068,572,3
22304,7050,616,1
22305,5939,661,2
22306,6188,158,3
22307,6774,699,4
22308,6060,289,1
22309,9617,859,1
22310,1787,807,1
22311,7846,51,4
22312,8714,924,2
22313,1719,962,1
22314,7819,431,3
22315,3939,679,4
22316,534,406,4
22317,5851,143,3
22318,7609,709,3
22319,339,493,1
22320,2860,632,4
22321,2737,363,4
22322,1756,249,2
22323,2849,807,4
22324,5793,257,2
22325,8458,898,1
22326,374,380,4
22327,7677,311,1
22328,8508,978,2
22329,9220,307,2
22330,642,336,1
22331,4564,278,2
22332,9273,67,4
22333,3114,891,1
22334,360,574,4
22335,5305,694,4
22336,8949,476,4
22337,865,287,1
22338,5177,485,3
22339,2174,639,3
22340,3362,152,1
22341,5859,997,4
22342,6868,926,2
22343,9292,188,4
22344,3471,53,4
22345,4083,754,2
22346,7345,961,1
22347,7932,216,3
22348,9167,332,4
22349,7906,340,3
22350,9286,609,1
22351,924,728,4
22352,4207,606,2
22353,7229,354,4
22354,9259,160,4
22355,939,730,3
22356,6033,196,1
22357,6235,404,3
22358,926,299,2
22359,4881,862,3
22360,8838,298,4
22361,7141,745,1
22362,1760,456,4
22363,1461,418,2
22364,3879,58,2
22365,4605,523,2
22366,9384,866,1
22367,3472,706,2
22368,724,132,4
22369,2407,923,3
22370,7867,345,2
22371,2972,419,2
22372,5124,325,3
22373,8703,229,1
22374,5187,907,2
22375,2289,583,2
22376,614,894,1
22377,1571,501,4
22378,8778,789,3
22379,1582,876,3
22380,5723,849,1
22381,8967,366,3
22382,1275,144,3
22383,8974,441,4
22384,9181,917,1
22385,955,112,3
22386,6548,243,1
22387,4381,217,4
22388,7565,19,1
22389,5034,222,2
22390,237,737,3
22391,4833,414,2
22392,5224,549,3
22393,2095,94,1
22394,855,126,4
22395,9856,725,2
22396,900,471,4
22397,631,360,4
22398,7835,925,2
22399,7689,384,2
22400,3594,221,3
22401,6880,374,4
22402,3198,860,2
22403,9634,313,4
22404,471,125,2
22405,8401,849,3
22406,5603,190,4
22407,9535,883,2
22408,3710,513,3
22409,8170,748,2
22410,6991,601,4
22411,809,486,2
22412,7514,639,1
22413,8945,497,2
22414,3362,672,2
22415,8758,649,1
22416,6161,622,4
22417,5854,62,4
22418,9191,235,4
22419,5656,936,3
22420,9177,622,1
22421,3361,863,3
22422,4907,408,4
22423,5634,935,2
22424,2278,533,4
22425,5601,930,2
22426,4058,627,4
22427,9195,570,4
22428,1010,69,1
22429,2681,921,3
22430,6523,691,2
22431,9637,757,4
22432,6940,768,4
22433,1464,291,4
22434,8467,911,4
22435,3221,1000,2
22436,7647,474,3
22437,4442,961,1
22438,5379,378,3
22439,655,823,2
22440,4292,948,3
22441,47,213,4
22442,2081,567,3
22443,5301,290,3
22444,4260,495,2
22445,8709,742,4
22446,105,592,2
22447,6614,535,1
22448,2344,678,1
22449,1644,731,3
22450,9178,887,3
22451,3586,838,2
22452,9864,650,2
22453,9732,379,4
22454,8866,970,4
22455,5682,847,1
22456,9837,354,2
22457,5231,922,4
22458,3486,62,1
22459,809,930,1
22460,603,244,1
22461,416,790,4
22462,4471,926,1
22463,2849,444,1
22464,149,838,1
22465,872,229,1
22466,2274,540,1
22467,7311,684,2
22468,9738,725,3
22469,4609,771,4
22470,4176,392,2
22471,2905,416,4
22472,4662,37,4
22473,6319,249,4
22474,3654,645,1
22475,8369,410,2
22476,4183,344,3
22477,5148,788,3
22478,7726,13,4
22479,574,648,4
22480,8196,56,3
22481,5093,5,4
22482,1847,964,2
22483,9691,945,4
22484,9283,9,1
22485,1322,503,4
22486,2355,84,3
22487,8222,527,4
22488,3823,86,3
22489,5249,689,1
22490,3794,760,2
22491,1791,380,2
22492,3454,374,2
22493,5308,202,2
22494,2425,36,1
22495,3035,700,4
22496,5111,621,2
22497,9737,81,1
22498,114,756,1
22499,1523,134,3
22500,887,798,1
22501,8120,144,2
22502,4265,721,3
22503,6441,742,4
22504,7976,647,3
22505,2684,783,4
22506,9008,852,1
22507,8717,925,2
22508,6612,848,1
22509,5205,270,2
22510,3890,556,2
22511,9541,82,4
22512,9972,940,1
22513,4585,592,1
22514,9762,562,1
22515,7926,845,1
22516,284,120,3
22517,9914,117,4
22518,7337,9,4
22519,4887,767,3
22520,3672,974,3
22521,7752,643,2
