order_id,customer_id,order_date,order_status
8439,828,2023-12-14,DELIVERED
8440,791,2022-08-17,RETURNED
8441,1257,2024-09-05,DELIVERED
8442,935,2023-04-28,DELIVERED
8443,931,2023-03-20,RETURNED
8444,1780,2023-09-14,CANCELLED
8445,1423,2022-11-13,DELIVERED
8446,1015,2022-11-08,RETURNED
8447,402,2023-12-16,CANCELLED
8448,771,2023-11-06,RETURNED
8449,499,2022-11-11,RETURNED
8450,1350,2024-03-05,DELIVERED
8451,1360,2022-07-09,DELIVERED
8452,161,2023-05-10,DELIVERED
8453,412,2022-09-12,RETURNED
8454,987,2024-03-10,DELIVERED
8455,69,2024-05-31,DELIVERED
8456,746,2022-07-27,DELIVERED
8457,469,2023-10-17,DELIVERED
8458,257,2022-08-31,RETURNED
8459,249,2024-03-06,DELIVERED
8460,51,2024-03-16,DELIVERED
8461,1204,2023-01-20,RETURNED
8462,760,2023-06-23,DELIVERED
8463,821,2023-03-04,CANCELLED
8464,1096,2024-07-06,DELIVERED
8465,1923,2023-08-30,DELIVERED
8466,1287,2023-11-03,DELIVERED
8467,11,2023-04-18,DELIVERED
8468,487,2023-05-29,DELIVERED
8469,974,2022-07-22,CANCELLED
8470,810,2024-03-25,RETURNED
8471,1195,2022-11-06,DELIVERED
8472,259,2022-04-23,DELIVERED
8473,1273,2022-12-22,DELIVERED
8474,110,2022-01-15,DELIVERED
8475,165,2022-08-16,DELIVERED
8476,1536,2022-04-24,DELIVERED
8477,670,2024-05-18,DELIVERED
8478,145,2024-07-30,DELIVERED
8479,529,2023-06-01,RETURNED
8480,1530,2024-11-19,DELIVERED
8481,1941,2022-06-29,RETURNED
8482,3,2022-04-07,DELIVERED
8483,1139,2024-11-14,DELIVERED
8484,1565,2023-01-31,DELIVERED
8485,621,2024-02-08,CANCELLED
8486,1279,2022-04-15,CANCELLED
8487,1407,2024-04-09,DELIVERED
8488,403,2023-03-23,DELIVERED
8489,541,2023-06-22,DELIVERED
8490,1012,2024-08-12,RETURNED
8491,502,2024-04-25,RETURNED
8492,1923,2024-01-14,RETURNED
8493,1485,2024-05-08,DELIVERED
8494,284,2022-09-16,RETURNED
8495,1582,2024-12-22,DELIVERED
8496,1800,2022-10-14,DELIVERED
8497,437,2022-06-17,DELIVERED
8498,815,2023-08-12,DELIVERED
8499,788,2022-05-10,DELIVERED
8500,1285,2023-04-03,CANCELLED
8501,319,2023-01-24,DELIVERED
8502,1566,2022-08-27,DELIVERED
8503,894,2023-05-04,DELIVERED
8504,388,2023-10-11,RETURNED
8505,1249,2022-05-16,DELIVERED
8506,948,2024-06-08,DELIVERED
8507,1714,2023-05-15,DELIVERED
8508,1601,2022-05-19,CANCELLED
8509,1504,2023-04-13,DELIVERED
8510,704,2022-10-14,CANCELLED
8511,1093,2022-11-02,RETURNED
8512,1301,2024-04-03,CANCELLED
8513,1867,2022-07-28,DELIVERED
8514,1819,2023-05-08,DELIVERED
8515,533,2023-10-20,CANCELLED
8516,339,2023-01-17,DELIVERED
8517,1858,2024-04-28,CANCELLED
8518,529,2023-09-10,DELIVERED
8519,571,2023-05-24,CANCELLED
8520,1530,2024-05-29,CANCELLED
8521,1495,2024-06-09,DELIVERED
8522,1787,2022-08-26,DELIVERED
8523,1604,2023-04-01,DELIVERED
8524,873,2023-06-12,DELIVERED
8525,1450,2024-11-30,DELIVERED
8526,1151,2024-10-20,DELIVERED
8527,1723,2023-11-15,DELIVERED
8528,713,2022-04-25,CANCELLED
8529,1864,2024-03-06,DELIVERED
8530,342,2024-09-13,DELIVERED
8531,1903,2022-04-17,DELIVERED
8532,730,2022-07-20,DELIVERED
8533,33,2023-06-30,RETURNED
8534,1954,2023-04-28,DELIVERED
8535,239,2024-04-24,DELIVERED
8536,1484,2024-03-23,DELIVERED
8537,47,2023-03-20,DELIVERED
8538,664,2024-11-07,DELIVERED
8539,1097,2022-01-14,DELIVERED
8540,655,2023-12-07,DELIVERED
8541,1208,2024-09-29,DELIVERED
8542,466,2024-07-21,RETURNED
8543,1632,2023-02-05,DELIVERED
8544,736,2024-09-28,RETURNED
8545,647,2023-12-11,DELIVERED
8546,1970,2022-10-27,DELIVERED
8547,925,2023-07-06,DELIVERED
8548,151,2022-05-12,DELIVERED
8549,444,2024-03-12,RETURNED
8550,934,2022-01-25,DELIVERED
8551,1081,2024-05-21,DELIVERED
8552,728,2024-03-15,RETURNED
8553,949,2024-06-01,DELIVERED
8554,329,2024-01-18,RETURNED
8555,598,2022-11-25,DELIVERED
8556,63,2022-01-30,DELIVERED
8557,741,2024-03-25,RETURNED
8558,66,2024-11-06,DELIVERED
8559,1184,2022-12-07,DELIVERED
8560,1306,2022-10-13,DELIVERED
8561,458,2022-12-17,CANCELLED
8562,81,2024-08-24,DELIVERED
8563,1069,2024-12-10,DELIVERED
8564,352,2024-06-22,DELIVERED
8565,875,2023-12-25,CANCELLED
8566,596,2023-12-16,DELIVERED
8567,6,2024-08-24,DELIVERED
8568,132,2024-07-08,CANCELLED
8569,1128,2023-08-28,DELIVERED
8570,963,2023-06-03,CANCELLED
8571,143,2024-06-13,DELIVERED
8572,329,2024-09-30,DELIVERED
8573,881,2023-03-05,DELIVERED
8574,669,2022-05-16,DELIVERED
8575,1498,2023-11-02,DELIVERED
8576,188,2022-02-09,DELIVERED
8577,745,2022-06-15,DELIVERED
8578,236,2023-09-14,DELIVERED
8579,1575,2023-06-09,CANCELLED
8580,264,2024-05-29,RETURNED
8581,426,2022-04-08,DELIVERED
8582,857,2022-01-22,RETURNED
8583,276,2022-09-22,DELIVERED
8584,79,2022-11-11,CANCELLED
8585,1084,2023-04-18,DELIVERED
8586,1853,2023-01-25,DELIVERED
8587,1399,2022-10-19,RETURNED
8588,1311,2023-07-17,DELIVERED
8589,936,2023-11-09,CANCELLED
8590,1177,2022-08-23,RETURNED
8591,1572,2022-10-17,CANCELLED
8592,1148,2022-03-03,RETURNED
8593,230,2024-05-01,CANCELLED
8594,453,2022-09-11,DELIVERED
8595,1843,2024-05-23,DELIVERED
8596,1713,2024-08-23,CANCELLED
8597,626,2022-01-19,DELIVERED
8598,1758,2022-01-03,DELIVERED
8599,571,2023-06-02,DELIVERED
8600,39,2024-03-08,DELIVERED
8601,801,2023-06-25,DELIVERED
8602,9,2022-03-04,DELIVERED
8603,589,2023-08-18,CANCELLED
8604,679,2022-02-26,DELIVERED
8605,1493,2022-07-14,DELIVERED
8606,614,2022-10-20,DELIVERED
8607,846,2022-12-15,DELIVERED
8608,1201,2022-09-23,DELIVERED
8609,244,2024-01-05,DELIVERED
8610,1676,2022-02-07,DELIVERED
8611,1975,2024-04-15,DELIVERED
8612,1445,2024-05-01,DELIVERED
8613,1473,2023-02-04,DELIVERED
8614,1714,2022-11-29,CANCELLED
8615,763,2022-11-24,DELIVERED
8616,1427,2022-11-30,DELIVERED
8617,1625,2022-04-09,DELIVERED
8618,1716,2023-01-31,RETURNED
8619,1327,2024-06-30,DELIVERED
8620,482,2023-12-18,RETURNED
8621,1516,2022-04-28,RETURNED
8622,1743,2023-09-19,DELIVERED
8623,829,2022-12-24,RETURNED
8624,1529,2023-02-11,DELIVERED
8625,96,2022-08-07,DELIVERED
8626,1874,2023-11-07,CANCELLED
8627,1674,2023-10-27,DELIVERED
8628,1405,2024-06-10,CANCELLED
8629,949,2024-07-01,CANCELLED
8630,1131,2022-12-29,DELIVERED
8631,453,2022-06-18,RETURNED
8632,566,2024-12-24,DELIVERED
8633,1986,2023-05-03,DELIVERED
8634,1861,2024-01-05,CANCELLED
8635,1093,2024-11-05,DELIVERED
8636,1555,2024-08-22,DELIVERED
8637,1114,2024-06-03,DELIVERED
8638,1821,2023-09-26,CANCELLED
8639,269,2022-12-31,DELIVERED
8640,1829,2023-03-27,DELIVERED
8641,1439,2023-11-04,RETURNED
8642,1574,2023-08-28,DELIVERED
8643,747,2023-01-06,DELIVERED
8644,1509,2023-12-24,DELIVERED
8645,908,2023-10-20,DELIVERED
8646,1228,2022-06-30,DELIVERED
8647,386,2024-07-08,RETURNED
8648,1634,2023-04-03,DELIVERED
8649,626,2023-11-10,DELIVERED
8650,1990,2022-10-20,DELIVERED
8651,513,2023-10-28,CANCELLED
8652,1399,2022-08-02,DELIVERED
8653,797,2022-01-02,DELIVERED
8654,1828,2024-01-01,RETURNED
8655,1169,2024-08-09,RETURNED
8656,80,2022-08-12,RETURNED
8657,1351,2022-12-10,DELIVERED
8658,1591,2023-02-25,DELIVERED
8659,1453,2024-12-04,DELIVERED
8660,770,2022-05-05,DELIVERED
8661,1053,2023-02-05,DELIVERED
8662,887,2022-05-25,DELIVERED
8663,1040,2024-11-23,DELIVERED
8664,1478,2023-04-11,DELIVERED
8665,1886,2024-10-12,DELIVERED
8666,1849,2022-08-05,CANCELLED
8667,1532,2023-05-20,CANCELLED
8668,1172,2024-09-08,DELIVERED
8669,1762,2022-09-17,DELIVERED
8670,1298,2023-11-04,DELIVERED
8671,1915,2022-04-10,RETURNED
8672,1754,2023-03-28,DELIVERED
8673,1387,2024-09-21,CANCELLED
8674,1807,2024-11-29,DELIVERED
8675,1808,2022-10-26,DELIVERED
8676,1503,2024-11-14,DELIVERED
8677,1336,2022-08-03,DELIVERED
8678,1571,2023-06-13,CANCELLED
8679,1985,2024-08-15,DELIVERED
8680,498,2022-04-15,CANCELLED
8681,1837,2022-01-18,DELIVERED
8682,964,2023-05-01,DELIVERED
8683,583,2023-09-01,CANCELLED
8684,641,2024-08-05,DELIVERED
8685,1316,2023-06-02,RETURNED
8686,635,2023-07-22,DELIVERED
8687,1973,2022-03-30,DELIVERED
8688,1191,2022-12-15,CANCELLED
8689,278,2024-02-29,DELIVERED
8690,1897,2023-12-05,DELIVERED
8691,476,2023-09-02,CANCELLED
8692,1701,2023-12-28,RETURNED
8693,224,2024-03-11,DELIVERED
8694,1640,2023-06-15,DELIVERED
8695,1188,2024-11-21,DELIVERED
8696,1252,2024-11-22,DELIVERED
8697,1284,2022-04-21,DELIVERED
8698,1242,2024-05-28,DELIVERED
8699,1752,2023-10-06,DELIVERED
8700,1549,2023-04-02,RETURNED
8701,1018,2023-11-07,DELIVERED
8702,1634,2022-05-28,DELIVERED
8703,1078,2023-09-26,RETURNED
8704,447,2023-09-20,DELIVERED
8705,1002,2023-03-08,DELIVERED
8706,907,2022-07-20,CANCELLED
8707,1721,2024-08-12,DELIVERED
8708,795,2022-07-12,RETURNED
8709,1406,2023-01-31,DELIVERED
8710,53,2022-01-06,DELIVERED
8711,1095,2023-03-23,DELIVERED
8712,321,2022-11-01,DELIVERED
8713,1466,2024-10-23,DELIVERED
8714,28,2023-04-29,RETURNED
8715,838,2023-11-28,DELIVERED
8716,1136,2023-11-14,DELIVERED
8717,89,2023-01-19,DELIVERED
8718,1567,2022-10-11,RETURNED
8719,1400,2024-03-15,DELIVERED
8720,325,2024-07-28,DELIVERED
8721,1423,2023-11-09,CANCELLED
8722,584,2024-07-11,DELIVERED
8723,1217,2022-04-20,DELIVERED
8724,1984,2022-09-20,DELIVERED
8725,988,2024-09-24,DELIVERED
8726,869,2023-11-07,RETURNED
8727,1199,2023-05-13,CANCELLED
8728,643,2024-01-24,DELIVERED
8729,925,2022-03-27,RETURNED
8730,305,2022-03-17,DELIVERED
8731,233,2024-08-21,DELIVERED
8732,399,2024-05-06,RETURNED
8733,544,2024-01-09,DELIVERED
8734,1638,2024-08-20,CANCELLED
8735,228,2022-11-24,DELIVERED
8736,1155,2023-05-26,RETURNED
8737,1223,2022-07-10,RETURNED
8738,303,2024-09-05,DELIVERED
8739,1548,2022-01-30,CANCELLED
8740,666,2022-03-02,DELIVERED
8741,830,2022-07-31,RETURNED
8742,346,2022-11-03,RETURNED
8743,1109,2023-05-01,DELIVERED
8744,1295,2022-02-24,DELIVERED
8745,607,2023-08-04,DELIVERED
8746,1424,2023-12-24,DELIVERED
8747,9,2023-06-10,DELIVERED
8748,664,2023-11-28,DELIVERED
8749,105,2022-09-16,RETURNED
8750,435,2023-11-13,DELIVERED
8751,1024,2024-10-17,DELIVERED
8752,1104,2023-10-01,RETURNED
8753,444,2023-04-21,DELIVERED
8754,1000,2024-04-19,RETURNED
8755,393,2022-05-07,DELIVERED
8756,1687,2024-04-21,DELIVERED
8757,1065,2022-12-31,DELIVERED
8758,1690,2023-05-16,DELIVERED
8759,773,2022-10-19,RETURNED
8760,869,2022-02-05,DELIVERED
8761,1405,2023-01-12,DELIVERED
8762,1156,2024-06-28,DELIVERED
8763,691,2022-02-17,DELIVERED
8764,938,2022-03-18,DELIVERED
8765,1923,2024-08-04,DELIVERED
8766,1478,2022-05-18,RETURNED
8767,1389,2022-08-09,DELIVERED
8768,115,2023-03-01,DELIVERED
8769,428,2023-06-02,DELIVERED
8770,68,2024-07-25,DELIVERED
8771,975,2022-12-02,RETURNED
8772,784,2023-01-09,CANCELLED
8773,1129,2023-02-01,DELIVERED
8774,1547,2023-04-19,DELIVERED
8775,1301,2022-05-29,CANCELLED
8776,323,2024-02-13,CANCELLED
8777,1249,2022-10-28,DELIVERED
8778,1742,2023-11-22,DELIVERED
8779,984,2022-06-24,DELIVERED
8780,1884,2024-05-05,DELIVERED
8781,114,2022-09-15,RETURNED
8782,1047,2023-04-23,DELIVERED
8783,911,2023-07-27,DELIVERED
8784,1597,2022-04-21,DELIVERED
8785,1271,2023-10-26,DELIVERED
8786,1109,2024-06-30,CANCELLED
8787,1825,2022-10-25,DELIVERED
8788,397,2022-11-05,DELIVERED
8789,1353,2024-11-27,CANCELLED
8790,1531,2022-02-22,RETURNED
8791,343,2024-05-13,RETURNED
8792,1134,2022-04-19,RETURNED
8793,530,2024-05-01,CANCELLED
8794,749,2024-10-27,DELIVERED
8795,282,2023-07-09,DELIVERED
8796,27,2024-05-03,CANCELLED
8797,1684,2022-02-09,DELIVERED
8798,1815,2023-06-28,DELIVERED
8799,1423,2023-06-11,RETURNED
8800,702,2022-12-29,DELIVERED
8801,446,2024-07-16,DELIVERED
8802,1424,2023-05-29,DELIVERED
8803,1122,2023-06-19,DELIVERED
8804,8,2023-07-13,DELIVERED
8805,981,2024-08-16,DELIVERED
8806,1777,2022-04-19,RETURNED
8807,177,2022-10-19,RETURNED
8808,1053,2024-10-21,DELIVERED
8809,1953,2022-11-10,DELIVERED
8810,318,2024-03-27,DELIVERED
8811,1630,2022-10-07,DELIVERED
8812,301,2024-04-01,DELIVERED
8813,146,2024-02-13,DELIVERED
8814,897,2022-02-24,DELIVERED
8815,402,2024-10-06,DELIVERED
8816,1057,2024-05-18,DELIVERED
8817,793,2024-03-25,DELIVERED
8818,22,2023-02-17,DELIVERED
8819,1719,2024-04-02,DELIVERED
8820,967,2024-01-24,DELIVERED
8821,296,2024-08-12,DELIVERED
8822,391,2022-09-10,RETURNED
8823,1559,2023-06-22,DELIVERED
8824,1403,2024-01-10,DELIVERED
8825,765,2023-07-08,DELIVERED
8826,817,2022-02-06,DELIVERED
8827,1237,2022-06-25,RETURNED
8828,1140,2023-06-20,DELIVERED
8829,1070,2024-06-20,DELIVERED
8830,1439,2022-08-31,DELIVERED
8831,1418,2024-11-19,CANCELLED
8832,1404,2024-03-30,DELIVERED
8833,1840,2022-07-30,DELIVERED
8834,81,2024-09-09,DELIVERED
8835,212,2022-04-23,DELIVERED
8836,585,2022-04-30,DELIVERED
8837,461,2024-05-19,RETURNED
8838,1186,2024-02-03,CANCELLED
8839,1223,2024-02-16,DELIVERED
8840,311,2023-08-25,DELIVERED
8841,1372,2022-04-20,DELIVERED
8842,138,2022-07-07,DELIVERED
8843,1698,2022-01-02,DELIVERED
8844,961,2022-04-15,CANCELLED
8845,1017,2024-01-12,DELIVERED
8846,362,2022-01-25,DELIVERED
8847,305,2023-12-14,DELIVERED
8848,1158,2024-08-27,DELIVERED
8849,1562,2023-04-16,CANCELLED
8850,1266,2022-12-26,DELIVERED
8851,25,2022-12-19,DELIVERED
8852,1814,2024-08-21,DELIVERED
8853,1279,2024-08-27,DELIVERED
8854,944,2023-11-15,DELIVERED
8855,1778,2024-05-14,DELIVERED
8856,1776,2024-07-13,CANCELLED
8857,522,2022-12-09,DELIVERED
8858,786,2023-06-13,DELIVERED
8859,340,2022-04-26,DELIVERED
8860,829,2023-08-06,DELIVERED
8861,1595,2023-03-09,DELIVERED
8862,81,2024-01-21,DELIVERED
8863,1840,2023-01-20,DELIVERED
8864,1920,2023-04-16,RETURNED
8865,1617,2024-05-17,CANCELLED
8866,810,2024-07-05,DELIVERED
8867,236,2024-02-11,CANCELLED
8868,10,2024-12-21,DELIVERED
8869,1017,2022-07-01,CANCELLED
8870,938,2023-09-09,DELIVERED
8871,96,2024-01-14,DELIVERED
8872,1261,2024-03-11,DELIVERED
8873,162,2023-07-18,DELIVERED
8874,1254,2022-03-13,DELIVERED
8875,434,2023-11-23,DELIVERED
8876,351,2023-08-04,CANCELLED
8877,1381,2023-12-30,DELIVERED
8878,544,2023-11-09,DELIVERED
8879,1265,2024-06-13,DELIVERED
8880,530,2024-02-05,CANCELLED
8881,650,2022-10-25,RETURNED
8882,1509,2022-08-12,DELIVERED
8883,239,2022-07-05,DELIVERED
8884,117,2024-11-27,DELIVERED
8885,1420,2022-05-26,RETURNED
8886,513,2024-04-20,DELIVERED
8887,1838,2024-11-13,DELIVERED
8888,1369,2023-10-21,DELIVERED
8889,1677,2022-12-06,DELIVERED
8890,732,2024-04-23,DELIVERED
8891,1364,2023-03-06,DELIVERED
8892,1350,2024-07-18,CANCELLED
8893,407,2023-07-18,DELIVERED
8894,1744,2024-12-25,DELIVERED
8895,1556,2022-03-23,RETURNED
8896,303,2024-05-07,DELIVERED
8897,709,2024-10-11,DELIVERED
8898,275,2022-01-18,DELIVERED
8899,680,2023-08-31,DELIVERED
8900,336,2024-11-24,RETURNED
8901,1899,2024-09-18,RETURNED
8902,1123,2022-07-28,CANCELLED
8903,289,2022-05-12,RETURNED
8904,1648,2023-08-01,DELIVERED
8905,1399,2023-06-08,DELIVERED
8906,1106,2023-07-28,DELIVERED
8907,792,2022-01-11,DELIVERED
8908,1196,2023-05-23,RETURNED
8909,1963,2022-08-01,DELIVERED
8910,1122,2023-06-01,DELIVERED
8911,1627,2023-01-05,DELIVERED
8912,881,2022-06-10,DELIVERED
8913,1023,2023-11-20,DELIVERED
8914,1657,2023-07-10,DELIVERED
8915,296,2023-01-06,DELIVERED
8916,1771,2024-05-26,DELIVERED
8917,1032,2024-11-27,DELIVERED
8918,932,2024-12-10,DELIVERED
8919,964,2023-11-09,DELIVERED
8920,675,2024-11-16,DELIVERED
8921,926,2023-08-27,RETURNED
8922,483,2023-07-23,DELIVERED
8923,1881,2022-10-06,CANCELLED
8924,1191,2023-03-13,DELIVERED
8925,1824,2022-01-07,DELIVERED
8926,1972,2024-06-09,DELIVERED
8927,930,2023-11-13,DELIVERED
8928,132,2023-03-04,DELIVERED
8929,1835,2023-05-26,DELIVERED
8930,56,2022-08-16,DELIVERED
8931,571,2024-12-17,DELIVERED
8932,604,2024-09-07,DELIVERED
8933,865,2023-12-17,DELIVERED
8934,1887,2022-05-24,RETURNED
8935,839,2024-04-03,DELIVERED
8936,271,2023-05-07,RETURNED
8937,128,2024-08-11,DELIVERED
8938,858,2023-11-18,DELIVERED
8939,1062,2022-03-03,RETURNED
8940,1983,2023-04-21,DELIVERED
8941,72,2022-09-26,CANCELLED
8942,921,2023-09-06,DELIVERED
8943,109,2023-03-13,CANCELLED
8944,1967,2022-12-27,CANCELLED
8945,1872,2024-10-04,DELIVERED
8946,848,2022-11-28,DELIVERED
8947,936,2023-12-23,DELIVERED
8948,1765,2022-05-09,CANCELLED
8949,216,2022-09-24,DELIVERED
8950,430,2022-01-30,DELIVERED
8951,1736,2023-01-16,DELIVERED
8952,1000,2022-04-08,RETURNED
8953,853,2022-06-08,DELIVERED
8954,1807,2023-09-04,DELIVERED
8955,1765,2024-11-11,DELIVERED
8956,822,2024-02-11,DELIVERED
8957,887,2023-10-30,CANCELLED
8958,608,2022-06-13,DELIVERED
8959,59,2022-12-05,DELIVERED
8960,1129,2024-12-05,DELIVERED
8961,286,2022-06-05,RETURNED
8962,1874,2024-12-07,CANCELLED
8963,781,2024-06-05,DELIVERED
8964,1867,2023-10-10,CANCELLED
8965,1257,2023-07-13,DELIVERED
8966,1889,2024-12-13,CANCELLED
8967,360,2024-10-24,RETURNED
8968,1419,2024-12-26,RETURNED
8969,920,2022-03-15,DELIVERED
8970,92,2023-05-12,DELIVERED
8971,452,2022-12-10,CANCELLED
8972,1107,2024-07-31,DELIVERED
8973,1503,2022-12-10,DELIVERED
8974,327,2022-02-04,DELIVERED
8975,886,2024-02-21,DELIVERED
8976,601,2022-09-17,CANCELLED
8977,1904,2024-09-11,DELIVERED
8978,279,2024-05-25,RETURNED
8979,1439,2023-11-24,DELIVERED
8980,295,2024-12-19,DELIVERED
8981,776,2022-03-01,CANCELLED
8982,307,2022-01-13,DELIVERED
8983,1870,2024-09-16,DELIVERED
8984,464,2023-07-05,DELIVERED
8985,164,2022-01-15,DELIVERED
8986,1364,2023-04-12,CANCELLED
8987,545,2023-12-12,CANCELLED
8988,1545,2024-01-25,DELIVERED
8989,701,2024-05-20,DELIVERED
8990,1954,2022-09-22,RETURNED
8991,1744,2024-07-16,DELIVERED
8992,1462,2022-03-16,DELIVERED
8993,678,2023-03-13,DELIVERED
8994,731,2024-08-20,DELIVERED
8995,1929,2022-09-15,CANCELLED
8996,452,2022-09-17,DELIVERED
8997,706,2024-07-06,RETURNED
8998,47,2023-10-02,CANCELLED
8999,1616,2023-06-06,DELIVERED
9000,1489,2022-11-09,DELIVERED
9001,692,2023-08-18,RETURNED
9002,1068,2023-04-02,RETURNED
9003,1630,2024-07-10,RETURNED
9004,939,2022-03-21,DELIVERED
9005,213,2024-05-01,DELIVERED
9006,1143,2022-05-22,DELIVERED
9007,1196,2024-05-12,DELIVERED
9008,1770,2023-08-08,DELIVERED
9009,1321,2024-07-31,DELIVERED
9010,801,2023-12-05,DELIVERED
9011,21,2023-09-01,RETURNED
9012,571,2024-11-20,DELIVERED
9013,1839,2023-06-26,CANCELLED
9014,884,2024-10-19,CANCELLED
9015,425,2023-01-19,CANCELLED
9016,1278,2022-05-25,RETURNED
9017,334,2023-08-04,DELIVERED
9018,677,2023-12-23,DELIVERED
9019,1881,2024-06-15,DELIVERED
9020,1351,2024-05-16,RETURNED
9021,490,2023-06-21,RETURNED
9022,1194,2023-07-26,RETURNED
9023,864,2023-07-17,DELIVERED
9024,845,2022-02-19,DELIVERED
9025,1218,2023-10-24,DELIVERED
9026,175,2022-09-21,RETURNED
9027,97,2023-04-07,RETURNED
9028,502,2024-11-13,DELIVERED
9029,241,2023-05-10,CANCELLED
9030,1034,2024-10-18,DELIVERED
9031,1555,2024-02-09,DELIVERED
9032,459,2023-05-23,DELIVERED
9033,1126,2022-04-20,DELIVERED
9034,1818,2022-06-05,DELIVERED
9035,1380,2022-02-04,RETURNED
9036,750,2023-03-24,DELIVERED
9037,574,2023-02-09,DELIVERED
9038,939,2022-02-13,DELIVERED
9039,1344,2024-07-10,DELIVERED
9040,1048,2024-08-01,DELIVERED
9041,653,2024-02-20,DELIVERED
9042,884,2024-01-24,DELIVERED
9043,1878,2023-08-29,DELIVERED
9044,1014,2023-11-29,DELIVERED
9045,1253,2024-01-30,RETURNED
9046,53,2023-12-03,DELIVERED
9047,1329,2023-05-07,DELIVERED
9048,793,2022-10-02,DELIVERED
9049,1294,2022-06-19,DELIVERED
9050,616,2024-11-18,DELIVERED
9051,1823,2023-08-10,RETURNED
9052,1146,2023-04-05,DELIVERED
9053,1930,2022-11-25,DELIVERED
9054,269,2024-01-22,DELIVERED
9055,1911,2022-05-07,RETURNED
9056,1832,2024-12-20,DELIVERED
9057,1026,2022-12-02,CANCELLED
9058,153,2024-03-18,DELIVERED
9059,198,2022-05-18,DELIVERED
9060,1454,2023-01-14,DELIVERED
9061,1705,2024-02-06,DELIVERED
9062,1456,2023-08-29,DELIVERED
9063,123,2023-02-23,DELIVERED
9064,1653,2022-10-05,DELIVERED
9065,790,2023-06-21,DELIVERED
9066,53,2024-11-16,CANCELLED
9067,1121,2022-10-17,DELIVERED
9068,117,2023-01-22,CANCELLED
9069,743,2023-05-11,DELIVERED
9070,1920,2022-07-07,CANCELLED
9071,1512,2023-08-06,RETURNED
9072,586,2022-01-20,CANCELLED
9073,355,2023-02-15,RETURNED
9074,894,2023-04-24,DELIVERED
9075,1712,2022-02-15,DELIVERED
9076,185,2022-12-27,CANCELLED
9077,182,2022-03-21,DELIVERED
9078,1701,2022-12-04,DELIVERED
9079,1171,2023-10-12,DELIVERED
9080,126,2022-02-25,DELIVERED
9081,1674,2024-09-06,DELIVERED
9082,518,2022-07-01,DELIVERED
9083,1866,2023-04-30,RETURNED
9084,666,2023-09-12,DELIVERED
9085,177,2022-06-28,RETURNED
9086,1601,2022-08-22,DELIVERED
9087,620,2023-04-23,DELIVERED
9088,1029,2024-01-22,DELIVERED
9089,414,2023-03-15,DELIVERED
9090,1405,2024-06-04,DELIVERED
9091,1828,2024-08-03,DELIVERED
9092,852,2022-06-28,DELIVERED
9093,490,2023-08-18,CANCELLED
9094,238,2022-08-27,DELIVERED
9095,1584,2022-12-05,DELIVERED
9096,1809,2023-02-22,DELIVERED
9097,459,2022-03-22,DELIVERED
9098,1213,2023-09-18,DELIVERED
9099,334,2024-12-12,RETURNED
9100,104,2024-12-17,CANCELLED
9101,1185,2024-02-17,DELIVERED
9102,619,2024-01-09,DELIVERED
9103,240,2022-08-09,DELIVERED
9104,1780,2022-03-15,DELIVERED
9105,144,2023-03-21,DELIVERED
9106,804,2023-02-28,DELIVERED
9107,1965,2022-11-07,DELIVERED
9108,883,2024-03-27,DELIVERED
9109,616,2022-05-22,RETURNED
9110,175,2022-01-24,RETURNED
9111,446,2022-07-08,DELIVERED
9112,1819,2024-11-02,CANCELLED
9113,982,2023-08-19,DELIVERED
9114,1666,2022-03-03,DELIVERED
9115,1480,2023-02-26,CANCELLED
9116,47,2023-05-25,DELIVERED
9117,1637,2023-06-24,DELIVERED
9118,881,2022-02-26,RETURNED
9119,157,2023-06-09,RETURNED
9120,973,2024-03-11,DELIVERED
9121,1693,2024-10-12,DELIVERED
9122,1539,2022-11-11,DELIVERED
9123,1761,2024-07-29,DELIVERED
9124,155,2024-02-12,CANCELLED
9125,428,2022-08-29,DELIVERED
9126,1711,2023-02-06,DELIVERED
9127,1966,2024-10-28,CANCELLED
9128,191,2022-04-23,DELIVERED
9129,1821,2024-06-19,RETURNED
9130,1989,2022-03-05,RETURNED
9131,1556,2024-02-16,RETURNED
9132,422,2022-05-04,DELIVERED
9133,1782,2024-08-03,DELIVERED
9134,708,2023-07-30,DELIVERED
9135,1224,2024-03-23,DELIVERED
9136,1239,2023-05-18,RETURNED
9137,281,2023-05-23,DELIVERED
9138,945,2022-05-02,DELIVERED
9139,222,2023-10-14,DELIVERED
9140,19,2022-02-24,DELIVERED
9141,1775,2022-05-15,DELIVERED
9142,100,2024-05-11,DELIVERED
9143,374,2023-03-19,DELIVERED
9144,1730,2022-03-04,CANCELLED
9145,832,2023-11-23,RETURNED
9146,1594,2024-10-02,DELIVERED
9147,1806,2024-12-13,DELIVERED
9148,1277,2022-12-17,DELIVERED
9149,687,2022-01-11,CANCELLED
9150,1010,2023-01-17,DELIVERED
9151,1743,2023-10-28,RETURNED
9152,1718,2022-10-17,DELIVERED
9153,1128,2023-11-23,CANCELLED
9154,730,2023-10-10,RETURNED
9155,231,2023-03-10,DELIVERED
9156,235,2024-05-11,CANCELLED
9157,1974,2023-03-16,RETURNED
9158,1064,2022-12-05,CANCELLED
9159,482,2024-05-27,DELIVERED
9160,1149,2023-02-27,DELIVERED
9161,1002,2023-02-05,DELIVERED
